ID,Tipo,SKU Padre,SKU hijo,Nombre,Publicado 0/1,Descripción corta - producto,Precio rebajado,Precio normal,Categorías,Imágenes,Etiquetas,Inventario,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Atributo por defecto 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Atributo por defecto 3
167,variation,RG10,RG102,Choker Kind Heart in White,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en Oro Blanco de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:
 
Material: Oro Blanco de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,550000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
168,variable,RG11,,Choker Lovely Star ,1,"Rock my sky

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de estrella en Oro de 18 kilates. 

¡Llévanos a donde vayas! una cara de la estrella viene contramarcado con la palabra ''Rosary''. 

Detalles del producto: 

Material: Oro de 18 kilates 
Dimensiones dije: 1cm largo x 1cm ancho x 4.2mm grosor",,,Gargantillas>Rosary's Treasures,RG11-2P.jpg,"Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Blanco,,1,,,,,,,,,,,
169,variation,RG11,RG112,Choker Lovely Star in White,1,"Rock my sky

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de estrella en Oro Blanco de 18 kilates. 

¡Llévanos a donde vayas! una cara de la estrella viene contramarcado con la palabra ''Rosary''. 

Detalles del producto: 

Material: Oro Blanco de 18 kilates 
Dimensiones dije: 1cm largo x 1cm ancho x 4.2mm grosor",,550000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
170,variable,RG12,,Choker Kind Heart ,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en Oro de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,,Gargantillas>Rosary's Treasures,RG12-3P.jpg,"Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Rosado,,1,,,,,,,,,,,
171,variation,RG12,RG123,Choker Kind Heart in Rose ,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en Oro Rosa de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro Rosado de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,550000,,,,,Material,Oro Rosado,,1,,,,,,,,,,,
172,variable,RG13,,Choker Lovely Star ,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,,Gargantillas>Rosary's Treasures,RG13-3P.jpg,"Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Rosado,,1,,,,,,,,,,,
173,variation,RG13,RG133,Choker Lovely Star in Rose,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en Oro Rosa de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro Rosado de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,550000,,,,,Material,Oro Rosado,,1,,,,,,,,,,,
174,variable,RG14,,Choker Kind Heart,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en Oro de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,,Gargantillas>Rosary's Treasures,RG14-1P.jpg,"Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
175,variation,RG14,RG141,Choker Kind Heart,1,"Rock my heart

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de corazón en Oro Amarillo de 18 kilates. 

¡Llévanos a donde vayas! una cara del corazón viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro Amarillo de 18 kilates 
Dimensiones dije: 7.5mm largo x 9.3mm ancho x 4.2mm grosor",,550000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
176,variable,RG15,,Choker Lovely Star,1,"Rock my sky

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de estrella en Oro de 18 kilates. 

¡Llévanos a donde vayas! una cara de la estrella viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro de 18 kilates ley 750
Dimensiones dije: 1cm largo x 1cm ancho x 4.2mm grosor",,,Gargantillas>Rosary's Treasures,RG15-1P.jpg,"Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
177,variation,RG15,RG151,Choker Lovely Star,1,"Rock my sky

Una pieza perfecta para darle un toque apasionado a todos tus outfits. Choker elaborado en cuero con terminación brillante y dije en forma de estrella en Oro Amarillo de 18 kilates. 

¡Llévanos a donde vayas! una cara de la estrella viene contramarcado con la palabra ''Rosary''. 

Detalles del producto:

Material: Oro Amarillo de 18 kilates 
Dimensiones dije: 1cm largo x 1cm ancho x 4.2mm grosor",,550000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
178,variable,RG16,,Gargantilla Ithaca,1,"Vive la sutileza de un resplandor propio 

Gargantilla en Oro de 18 kilates, graduable y con 69 delicadas esferas que le dan forma a su composición.

¡Combínalo y lúcelo con todos tus outfits!

¡Personaliza esta pieza!

Detalles del producto: 

Material: Oro de 18 kilates 
Dimensiones: 4mm diámetro",,,Gargantillas>Rosary's Treasures,RG16-1P.jpg,"Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
179,variation,RG16,RG161,Gargantilla Ithaca,1,"Vive la sutileza de un resplandor propio 

Gargantilla en Oro Amarillo de 18 kilates, graduable y con 69 delicadas esferas que le dan forma a su composición.

¡Combínalo y lúcelo con todos tus outfits!

¡Personaliza esta pieza!

Detalles del producto: 

Material: Oro Amarillo de 18 kilates 
Dimensiones: 4mm diámetro",,550000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Variable ,RA1,,Candonga Hama,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares con terminación lisa, elaboradas en Oro de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.7mm grosor x 1.7mm ancho",,                                                                          ,Aretes>Golden Hour Treasures,"RA1-1P.jpg,RA13M.jpg,RA1P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
181,variation,RA1,RA11,Candonga Hama,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares con terminación lisa, elaboradas en Oro de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates l
Dimensiones: 1cm diámetro x 1cm largo x 1.7mm grosor x 1.7mm ancho",,425000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
182,variation,RA1,RA12,Candonga Hama in White,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares con terminación lisa, elaboradas en Oro Blanco de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:
 
Material: Oro Blanco de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.7mm grosor x 1.7mm ancho",,425000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
183,variation,RA1,RA13,Candonga Hama in Rose,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares con terminación lisa, elaboradas en Oro Rosa de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:
 
Material: Oro Rosa de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.7mm grosor x 1.7mm ancho",,425000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
184,Variable ,RA2,,Candongas Soli,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares de perfil plano, elaboradas en Oro de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.2mm grosor x 2mm ancho",,,Aretes>Golden Hour Treasures,"RA2-1P.jpg,RA23M.jpg,RA2P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
185,variation,RA2,RA21,Candongas Soli,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares de perfil plano, elaboradas en Oro Amarillo de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.2mm grosor x 2mm ancho",,590000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
186,variation,RA2,RA22,Candongas Soli in White ,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares de perfil plano, elaboradas en Oro Blanco de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:

Material: Oro Blanco de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.2mm grosor x 2mm ancho",,590000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
187,variation,RA2,RA23,Candongas Soli in Rose ,1,"Un diseño sobrio para un uso cotidiano.

Candongas circulares de perfil plano, elaboradas en Oro Rosa  de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

Detalles del producto:

Material: Oro Rosa de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.2mm grosor x 2mm ancho",,590000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
184,Variable ,RA3,,Candonga Alinda,0,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único. 

Detalles del producto:
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,,Aretes>Golden Hour Treasures,"RA3-3P.jpg,RA33M.jpg,RA3P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
185,variation,RA3,RA31,Candonga Alinda,0,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro Amarillo de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único. 

Detalles del producto:
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,590000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
186,variation,RA3,RA32,Candonga Alinda in White,0,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro Blanco de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único.  

Detalles del producto:

Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,590000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
187,variation,RA3,RA33,Candonga Alinda in Rose,0,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro Rosa de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único.  

Detalles del producto:
 
Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,590000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
188,Variable ,RA4,,Candonga Abila,1,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único.  

¡Personaliza esta pieza! 

Detalles del producto:
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.5mm grosor x 2mm ancho",,,Aretes>Golden Hour Treasures,"RA4-3P.jpg,RA43M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Rosa",,1,,,,,,,,,,,
189,variation,RA4,RA41,Candonga Abila,1,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro Amarillo de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único.  

¡Personaliza esta pieza! 

Detalles del producto:
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.5mm grosor x 2mm ancho",,880000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
190,variation,RA4,RA43,Candonga Abila in Rose,1,"Una genuina y delicada obra, única como tú. 

Candongas circulares de perfil plano, elaboradas en Oro Rosa de 18 kilates, con un delicado engaste carré completo en circones para darle un toque de brillo único.  

¡Personaliza esta pieza! 

Detalles del producto:

Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 1.5mm grosor x 2mm ancho",,880000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
191,Variable ,RA5,,Candonga Ancona,1,"Pieza clásica con un diseño único.

Candonga en Oro de 18 kilates con delicado engaste pavé de tres líneas en circones; un sutil encanto que atrae todas las miradas.

Detalles del producto:
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 9mm largo x 1.5mm grosor x 3.7mm ancho",,,Aretes>Golden Hour Treasures,"RA5-2P.jpg,RA53M.jpg,RA5P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
